,id,env,algo,policy,weight_init,bias_init,activation_fn,policy_net_scaling,performance,trials,peak_perf
78,71bbd7ea-0ab7-11ed-bd7d-2faa820873f1,LunarLander-v2,A2C,ActorCriticPolicy,xavier_uniform,random_uniform,ReLU,0.01,-156.77131237900002,-641.28253474 -571.73243514 -122.09582845999998 -65.37719111999999 -51.33690428 -18.35232068 -55.03585084 -32.32185651999999 -90.37104064 -79.14522072000001 -117.36582854000001 -139.93393798 -123.3888733 -137.20038577999998 -141.96290104 -140.39872668 -145.35157972 -161.8990887 -146.60523776 -154.26850494 ,-18.35232068
79,ca898f4c-0ac2-11ed-bd7d-2faa820873f1,LunarLander-v2,A2C,ActorCriticPolicy,xavier_uniform,random_uniform,LeakyReLU,0.01,-153.60369311099998,-524.27331266 -378.21528506000004 -122.79886394 -82.78109013999999 -25.701827720000004 -59.60619874 -107.35231454 -109.11764776 -125.87655491999999 -123.62298944000001 -132.88970762000002 -139.93609888 -132.60059112 -147.59899728 -149.79021586000002 -147.26045774 -144.71999499999998 -131.64878032 -138.47090468 -147.8120288 ,-25.701827720000004
0,f5e5f432-194f-11ed-bf85-952f235158f5,MountainCar-v0,DQN,DQNPolicy,lecun_normal,random_uniform,Tanh,,-160.991,-199.02 -197.26 -200.0 -198.06 -197.14000000000001 -189.0 -200.0 -200.0 -193.2 -181.48 -145.48 -129.9 -146.08 -121.56000000000002 -120.0 -123.97999999999999 -135.07999999999998 -117.75999999999999 -113.91999999999999 -110.90000000000002 ,-110.90000000000002
1,58bc8d20-1953-11ed-bf85-952f235158f5,MountainCar-v0,DQN,DQNPolicy,lecun_normal,random_uniform,Sigmoid,,-166.906,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -176.22 -183.92000000000002 -180.2 -138.06 -174.12 -146.07999999999998 -136.3 -115.36000000000001 -128.76 -116.17999999999999 -124.02000000000001 -118.9 ,-115.36
2,d4ee73b0-1956-11ed-bf85-952f235158f5,MountainCar-v0,DQN,DQNPolicy,lecun_normal,random_uniform,ReLU,,-174.89399999999995,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -180.98000000000002 -182.0 -184.12 -184.7 -163.9 -159.57999999999998 -151.85999999999999 -144.34 -164.22 -152.88000000000002 -158.58 -147.4 -123.32000000000001 ,-123.32
3,14a7301a-195b-11ed-bf85-952f235158f5,MountainCar-v0,DQN,DQNPolicy,lecun_normal,random_uniform,LeakyReLU,,-177.618,-200.0 -200.0 -198.78 -200.0 -200.0 -200.0 -200.0 -200.0 -189.64000000000001 -193.3 -162.35999999999999 -159.3 -174.18 -169.32 -161.92000000000002 -166.6 -154.78 -144.72 -151.52 -125.94000000000001 ,-125.94
4,65a370e8-195e-11ed-bf85-952f235158f5,MountainCar-v0,DQN,DQNPolicy,lecun_uniform,random_uniform,Tanh,,-162.404,-200.0 -200.0 -196.0 -200.0 -190.38 -200.0 -192.07999999999998 -198.92000000000002 -162.02 -189.08 -181.62 -144.5 -145.1 -114.3 -111.34 -120.7 -125.47999999999999 -128.24 -121.0 -127.32000000000001 ,-111.34
5,c6cb04a0-1961-11ed-bf85-952f235158f5,MountainCar-v0,DQN,DQNPolicy,lecun_uniform,random_uniform,Sigmoid,,-170.14,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -178.28000000000003 -177.48 -200.0 -139.92000000000002 -156.97999999999996 -161.36 -139.78000000000003 -158.38 -135.64000000000001 -135.9 -111.58 -107.5 ,-107.5
6,48f39b42-1965-11ed-bf85-952f235158f5,MountainCar-v0,DQN,DQNPolicy,lecun_uniform,random_uniform,ReLU,,-175.83200000000002,-200.0 -200.0 -199.26 -200.0 -200.0 -200.0 -200.0 -200.0 -177.52 -172.98 -173.5 -168.28 -160.68 -165.64000000000001 -159.4 -151.84 -151.94 -150.52 -143.28 -141.8 ,-141.8
7,93df03e0-1969-11ed-bf85-952f235158f5,MountainCar-v0,DQN,DQNPolicy,lecun_uniform,random_uniform,LeakyReLU,,-168.17200000000005,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -182.48 -190.34 -178.88000000000002 -174.28 -142.68 -152.28000000000003 -136.5 -127.98000000000002 -137.26 -135.22 -125.55999999999999 -142.57999999999998 -137.4 ,-125.56
8,be340b08-196f-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,xavier_normal,random_uniform,Tanh,,-165.63500000000002,-200.0 -200.0 -195.54 -200.0 -200.0 -197.14000000000001 -193.72 -198.85999999999999 -187.4 -176.92000000000002 -193.92000000000002 -160.0 -174.02 -152.02 -108.78 -107.04 -118.14000000000001 -113.55999999999999 -119.52000000000001 -116.12 ,-107.04
9,2840b764-1973-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,xavier_normal,random_uniform,Sigmoid,,-168.01600000000002,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -176.02 -180.04 -178.3 -176.6 -158.4 -152.95999999999998 -145.66 -142.0 -121.66000000000001 -117.67999999999999 -105.16 -105.84 ,-105.16
10,a2b3d3a2-1976-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,xavier_normal,random_uniform,ReLU,,-171.89600000000002,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -187.62 -184.06 -163.38 -158.22 -164.54 -134.23999999999998 -121.3 -143.4 -137.4 -163.16 -143.62 -136.98 ,-121.3
11,be04d6b6-197a-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,xavier_normal,random_uniform,LeakyReLU,,-165.45700000000002,-200.0 -200.0 -200.0 -200.0 -200.0 -196.92000000000002 -171.42000000000002 -194.22 -184.56 -172.38 -178.92000000000002 -163.98 -125.12 -133.18 -106.44000000000001 -127.88 -134.28000000000003 -133.28 -150.45999999999998 -136.1 ,-106.44
12,0e1e566a-197e-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,kaiming_normal,random_uniform,Tanh,,-150.978,-197.74 -200.0 -197.6 -187.9 -162.04000000000002 -187.74 -179.54000000000002 -175.32 -163.57999999999998 -135.16000000000003 -129.76 -144.52 -115.82000000000001 -124.6 -119.78 -124.21999999999998 -120.58 -109.55999999999999 -115.05999999999999 -129.04 ,-109.56
13,7b0de8aa-1981-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,kaiming_normal,random_uniform,Sigmoid,,-166.40099999999998,-200.0 -199.42000000000002 -200.0 -200.0 -200.0 -200.0 -200.0 -187.42000000000002 -184.68 -169.34 -182.24 -179.98 -161.8 -137.48 -139.57999999999998 -117.26000000000002 -109.2 -120.90000000000002 -123.41999999999999 -115.3 ,-109.2
14,fa9b08c0-1984-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,kaiming_normal,random_uniform,ReLU,,-168.01100000000002,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -198.54000000000002 -190.54000000000002 -198.5 -177.44 -157.56 -151.04 -146.61999999999998 -127.92 -126.92 -123.47999999999999 -148.08 -150.42 -132.18 -130.98 ,-123.48
15,3e91bd9a-1989-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,kaiming_normal,random_uniform,LeakyReLU,,-178.458,-200.0 -200.0 -200.0 -200.0 -199.92000000000002 -200.0 -198.04000000000002 -183.34 -187.32 -175.1 -161.64000000000001 -160.82 -175.5 -160.88 -173.95999999999998 -178.68 -168.52 -151.84 -140.34 -153.26000000000002 ,-140.34
16,948761b6-198c-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,orthogonal,random_uniform,Tanh,,-159.35100000000003,-198.38 -200.0 -195.83999999999997 -200.0 -200.0 -200.0 -200.0 -191.42000000000002 -178.38000000000002 -172.38000000000002 -159.62000000000003 -133.94 -131.28 -112.46 -110.25999999999999 -113.62 -124.4 -122.22 -132.78000000000003 -110.04 ,-110.04
17,fc0ac78a-198f-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,orthogonal,random_uniform,Sigmoid,,-166.423,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -186.16 -192.57999999999998 -170.42 -150.92000000000002 -156.94 -143.62 -146.92000000000002 -126.34 -115.42 -114.44000000000001 -116.3 -108.4 ,-108.4
18,80564516-1993-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,orthogonal,random_uniform,ReLU,,-166.67000000000002,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -197.57999999999998 -196.44 -187.9 -186.44 -156.07999999999998 -148.48 -153.88000000000002 -147.44 -119.04 -117.33999999999999 -125.38 -132.35999999999999 -129.4 -135.64 ,-117.34
19,98158442-1997-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,orthogonal,random_uniform,LeakyReLU,,-166.669,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -188.26 -186.88000000000002 -155.57999999999998 -150.1 -156.28 -122.8 -128.54000000000002 -137.74 -133.26 -125.08 -127.3 -121.55999999999999 ,-121.56
20,ed9cff46-199a-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,sparse,random_uniform,Tanh,,-169.276,-192.18 -200.0 -200.0 -200.0 -200.0 -200.0 -199.04000000000002 -200.0 -200.0 -188.0 -193.85999999999999 -168.14 -168.3 -142.78 -139.32 -117.38 -118.8 -127.25999999999999 -114.02000000000001 -116.44000000000001 ,-114.02
21,66cb46d6-199e-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,sparse,random_uniform,Sigmoid,,-171.90300000000002,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -188.7 -155.94 -147.70000000000002 -155.44 -141.3 -136.5 -143.66 -126.5 -165.38000000000002 -148.76 -128.18 ,-126.5
22,2dc5b20a-19a2-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,sparse,random_uniform,ReLU,,-165.089,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -199.48 -175.73999999999998 -150.42 -152.66 -148.57999999999998 -121.6 -135.88000000000002 -137.07999999999998 -133.58 -137.0 -144.38 -134.18 -131.2 ,-121.6
23,445fa404-19a6-11ed-b10b-7d04fafc4e14,MountainCar-v0,DQN,DQNPolicy,sparse,random_uniform,LeakyReLU,,-172.499,-200.0 -200.0 -200.0 -200.0 -200.0 -199.14000000000001 -200.0 -193.52 -200.0 -173.34 -172.21999999999997 -153.90000000000003 -179.58 -151.84 -142.7 -146.68 -141.5 -143.56 -133.32 -118.67999999999999 ,-118.68
0,5e146d0a-1a17-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,lecun_normal,random_uniform,Tanh,0.01,-117.522,-131.3 -130.37999999999997 -124.6 -131.44 -122.58 -122.26000000000002 -125.9 -115.28000000000002 -118.56000000000002 -109.1 -114.0 -109.97999999999999 -114.03999999999999 -116.56000000000002 -112.75999999999999 -110.74000000000001 -110.52000000000001 -111.92 -105.66 -112.85999999999999 ,-105.66
1,3f089550-1a1a-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,lecun_normal,random_uniform,Sigmoid,0.01,-139.959,-200.0 -187.54000000000002 -148.82 -159.32 -142.92 -132.16 -140.68 -127.25999999999999 -137.34 -135.26 -134.5 -129.84 -134.52 -124.82000000000001 -123.0 -127.0 -127.5 -126.04 -135.61999999999998 -125.04 ,-123.0
2,1a78da8a-1a1d-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,lecun_normal,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
3,19ded70c-1a20-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,lecun_normal,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
4,0773f9e6-1a23-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,xavier_normal,random_uniform,Tanh,0.01,-122.98000000000002,-142.04000000000002 -132.52 -125.02000000000001 -132.28000000000003 -132.0 -125.43999999999998 -132.85999999999999 -121.46 -125.17999999999999 -116.35999999999999 -118.97999999999999 -121.38 -124.08 -122.47999999999999 -109.46 -112.67999999999999 -115.26000000000002 -115.76000000000002 -117.14000000000001 -117.22 ,-109.46
5,df4737aa-1a25-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,xavier_normal,random_uniform,Sigmoid,0.01,-193.575,-200.0 -200.0 -200.0 -193.14000000000001 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -187.0 -200.0 -186.06 -190.26 -184.72 -188.85999999999999 -185.0 -184.5 -187.38 -184.57999999999998 ,-184.5
6,c84dd786-1a28-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,xavier_normal,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
7,d29aa50e-1a2b-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,xavier_normal,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
8,bc5a25fa-1a2e-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,kaiming_normal,random_uniform,Tanh,0.01,-123.32800000000002,-134.96 -139.94 -141.56 -133.52 -131.2 -132.44 -129.24 -126.8 -122.54 -120.17999999999999 -118.75999999999999 -121.55999999999999 -124.64000000000001 -119.33999999999999 -106.62 -113.24000000000001 -119.8 -111.22 -107.42 -111.58 ,-106.62
9,9f750f88-1a31-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,kaiming_normal,random_uniform,Sigmoid,0.01,-134.56,-155.96 -162.71999999999997 -147.62000000000003 -151.8 -133.86 -128.6 -137.45999999999998 -124.44000000000001 -131.36 -127.75999999999999 -130.28 -126.1 -136.71999999999997 -127.22 -124.61999999999998 -128.5 -125.96 -133.0 -131.8 -125.41999999999999 ,-124.44
10,73f2a28c-1a34-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,kaiming_normal,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
11,64f4ee18-1a37-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,kaiming_normal,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
12,3bdd6cfa-1a3a-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,orthogonal,random_uniform,Tanh,0.01,-126.03799999999998,-144.68 -140.56 -136.82 -136.4 -133.8 -130.2 -131.72000000000003 -119.83999999999999 -126.66000000000001 -112.47999999999999 -125.97999999999999 -125.78 -126.46000000000001 -124.72 -122.32000000000001 -119.04 -119.12 -115.28 -119.86000000000001 -109.04 ,-109.04
13,0ada942c-1a3d-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,orthogonal,random_uniform,Sigmoid,0.01,-195.208,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -187.84 -200.0 -200.0 -200.0 -200.0 -192.66 -200.0 -200.0 -188.74 -185.54000000000002 -184.45999999999998 -180.26 -184.66 ,-180.26
14,ef674e26-1a3f-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,orthogonal,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
15,ebeb9024-1a42-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,orthogonal,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
16,d908a412-1a45-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,sparse,random_uniform,Tanh,0.01,-187.401,-200.0 -200.0 -185.04 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -188.9 -186.42000000000002 -183.28 -186.34 -184.56 -178.45999999999998 -173.94 -173.22 -171.1 -169.56 -167.2 ,-167.2
17,19f587a4-1a48-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,sparse,random_uniform,Sigmoid,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
18,07de39f6-1a4a-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,sparse,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
19,f920a37a-1a4b-11ed-aac7-9d5628f7f171,MountainCar-v0,PPO,ActorCriticPolicy,sparse,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
0,9fbee6e0-1af3-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,lecun_normal,random_uniform,Tanh,0.01,-129.98999999999998,-132.62 -127.22999999999999 -130.35999999999999 -132.78 -131.98 -131.23999999999998 -132.26999999999998 -127.99000000000001 -130.72000000000003 -128.81 -130.73999999999998 -131.15 -127.46999999999998 -128.08 -127.62 -130.32999999999998 -127.84999999999998 -131.45 -129.12 ,-127.23
1,74aedc74-1af5-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,lecun_normal,random_uniform,Sigmoid,0.01,-182.31105263157897,-200.0 -195.62 -194.79000000000002 -197.73 -194.67000000000002 -198.64000000000001 -200.0 -200.0 -194.88 -192.42 -183.68 -177.8 -173.8 -171.71999999999997 -152.71 -162.55 -154.72 -159.57 -158.61 ,-152.71
2,6ea29472-1af7-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,lecun_normal,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
3,74c09c62-1af9-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,lecun_normal,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
4,7be5c132-1afb-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,xavier_normal,random_uniform,Tanh,0.01,-131.6194736842105,-184.35 -130.43 -132.28 -133.42000000000002 -133.24 -131.2 -132.49999999999997 -125.99000000000001 -131.08 -131.16000000000003 -132.26000000000002 -130.60999999999999 -125.44000000000001 -123.4 -117.96 -128.24 -123.89999999999998 -126.74000000000001 -126.56999999999998 ,-117.96
5,4ff30e48-1afd-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,xavier_normal,random_uniform,Sigmoid,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
6,5625691c-1aff-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,xavier_normal,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
7,5fa8c3a6-1b01-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,xavier_normal,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
8,68ec3e50-1b03-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,kaiming_normal,random_uniform,Tanh,0.01,-128.9463157894737,-135.67 -129.86 -130.56 -130.98000000000002 -131.19 -130.65 -130.68 -128.0 -130.31 -127.68999999999998 -131.37 -131.7 -127.22 -128.2 -125.71999999999998 -128.19 -123.98000000000002 -124.18000000000002 -123.83000000000001 ,-123.83
9,375daac0-1b05-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,kaiming_normal,random_uniform,Sigmoid,0.01,-159.2578947368421,-200.0 -192.56 -198.55 -193.17 -191.56 -178.41 -180.23 -150.47000000000003 -151.1 -138.21 -144.39 -143.44 -139.42999999999998 -137.5 -135.6 -142.17000000000002 -138.18 -134.06 -136.87 ,-134.06
10,1077657a-1b07-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,kaiming_normal,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
11,085952de-1b09-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,kaiming_normal,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
12,00ce9d88-1b0b-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,orthogonal,random_uniform,Tanh,0.01,-131.7957894736842,-194.53 -131.04000000000002 -133.29000000000002 -133.78 -130.7 -131.2 -134.03000000000003 -128.35 -129.68 -127.34999999999998 -131.23999999999998 -130.20000000000002 -129.29 -122.13 -122.42 -122.82000000000001 -124.92999999999999 -122.02000000000001 -125.11999999999998 ,-122.02
13,cb3220da-1b0c-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,orthogonal,random_uniform,Sigmoid,0.01,-199.89894736842103,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -199.57999999999998 -200.0 -200.0 -200.0 -198.5 -200.0 -200.0 -200.0 -200.0 -200.0 ,-198.5
14,c374d3f4-1b0e-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,orthogonal,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
15,bde26918-1b10-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,orthogonal,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
16,b7fd0fe2-1b12-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,sparse,random_uniform,Tanh,0.01,-199.6578947368421,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -199.67000000000002 -200.0 -200.0 -200.0 -200.0 -200.0 -193.82999999999998 ,-193.83
17,b393354c-1b14-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,sparse,random_uniform,Sigmoid,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
18,ab429a3e-1b16-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,sparse,random_uniform,ReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
19,a5a1466e-1b18-11ed-9f4c-6747bc177053,MountainCar-v0,A2C,ActorCriticPolicy,sparse,random_uniform,LeakyReLU,0.01,-200.0,-200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 -200.0 ,-200.0
0,5186054c-17fd-11ed-a1c8-c570f3dd3940,HalfCheetah-v3,PPO,ActorCriticPolicy,lecun_normal,random_uniform,Tanh,0.01,4338.14991896,1759.09427254 3120.9208326399994 3859.8907524399997 2570.38498282 3390.9156077 4108.824197219999 3956.37072602 4539.177613940001 4815.997098260001 4814.544137940001 4577.91942118 4731.43230024 4880.03400996 4919.14010908 5020.3108210400005 5014.0554527 5188.3105901399995 4959.0065982 5371.056794959999 5165.61206018 ,5371.056794959999
1,3454bc9e-1810-11ed-a1c8-c570f3dd3940,HalfCheetah-v3,PPO,ActorCriticPolicy,lecun_normal,random_uniform,Sigmoid,0.01,2557.528133483,1235.98142316 2012.6917122799998 2353.1691832 2397.66668338 2462.5529261400006 2433.68815494 2477.95941136 2745.5849498 2446.25982988 2909.5503965 3002.4319926199996 2641.1273899800003 2775.0194147400002 2504.88435716 2492.0067397800003 2682.3464598399996 2910.4705155399997 3003.3021641799996 2856.7771062799998 2807.0918589000003 ,3003.30216418
